"client_id","sex","Montant","Fréquence","Récence","Prix_Categ0","Prix_Categ1","Prix_Categ2","Age","TrancheAge"
"c_7000","m",319.27000000000004,10,68,170.95000000000002,148.32,0,39,"(37,41]"
"c_7001","f",104.23,4,63,16.95,87.27999999999999,0,75,"(54,92]"
"c_7002","m",517.63,23,8,181.9,335.72999999999996,0,64,"(54,92]"
"c_7003","f",1090.6800000000003,29,1,765.9900000000002,324.69000000000005,0,34,"(31,37]"
"c_7004","m",123.55,6,52,69.84,53.71,0,37,"(31,37]"
"c_7005","f",288.88,6,59,0,54.959999999999994,233.92000000000002,24,"[17,31]"
"c_7006","f",486.70000000000016,21,23,167.66,319.04,0,65,"(54,92]"
"c_7007","f",1028.68,44,6,227.92000000000002,742.7700000000002,57.99,51,"(46,54]"
"c_7008","m",185.93,4,13,0,35.75,150.18,19,"[17,31]"
"c_7009","m",797.8000000000002,25,16,487.03000000000014,310.77,0,37,"(31,37]"
"c_701","m",195.91000000000003,8,16,127.12,68.78999999999999,0,62,"(54,92]"
"c_7010","f",243.2800000000001,13,4,137.73,105.55,0,68,"(54,92]"
"c_7011","f",448.9,8,31,59.31,200.77999999999997,188.81,25,"[17,31]"
"c_7012","f",114.00999999999999,3,113,99.01999999999998,14.99,0,48,"(46,54]"
"c_7013","f",1485.3100000000002,19,47,0,166.56,1318.75,17,"[17,31]"
"c_7014","f",81.10000000000001,3,17,42.3,38.8,0,83,"(54,92]"
"c_7015","m",190.35000000000002,6,55,93.62999999999998,96.71999999999998,0,47,"(46,54]"
"c_7016","m",293.4800000000001,10,40,186.97000000000003,106.50999999999999,0,39,"(37,41]"
"c_7017","f",1029.3700000000003,34,1,642.6500000000003,386.72,0,30,"[17,31]"
"c_7018","f",323.01000000000005,8,16,0,85.91,237.10000000000002,23,"[17,31]"
"c_7019","f",815.8100000000002,27,9,578.5700000000002,237.23999999999998,0,33,"(31,37]"
"c_702","m",254.97000000000003,6,52,73.28,181.69,0,80,"(54,92]"
"c_7020","f",419.0400000000001,8,3,48.980000000000004,140.57,229.49,25,"[17,31]"
"c_7021","m",165.69,7,7,52.160000000000004,113.52999999999999,0,50,"(46,54]"
"c_7022","m",214.79000000000002,7,28,155.03,59.76,0,45,"(41,46]"
"c_7023","f",861.5900000000003,41,3,252.20000000000007,609.3900000000001,0,81,"(54,92]"
"c_7024","m",41.71,3,142,16.72,24.99,0,72,"(54,92]"
"c_7025","f",61.36,2,164,0,61.36,0,50,"(46,54]"
"c_7026","m",513.2900000000001,12,4,287.91,225.38,0,48,"(46,54]"
"c_7027","f",988.67,22,0,554.8100000000002,433.86000000000007,0,40,"(37,41]"
"c_7028","f",107.02,3,181,66.66,40.36,0,82,"(54,92]"
"c_7029","m",868.4100000000001,16,43,142.98000000000002,287.54,437.89000000000004,25,"[17,31]"
"c_703","m",368.56000000000006,8,10,137.79,230.77,0,77,"(54,92]"
"c_7030","f",413.88000000000005,16,17,132.40999999999997,281.47,0,52,"(46,54]"
"c_7031","m",596.3000000000002,28,11,140.5,455.8000000000001,0,53,"(46,54]"
"c_7032","f",328.99000000000007,17,7,28.32,300.6700000000001,0,57,"(54,92]"
"c_7033","f",990.4500000000005,43,5,236.95000000000002,641.5100000000002,111.99,68,"(54,92]"
"c_7034","f",321.46,3,106,82.56,169.90999999999997,68.99,19,"[17,31]"
"c_7035","m",300.31,8,23,188.99999999999997,111.31,0,30,"[17,31]"
"c_7036","f",632.72,5,13,0,82.53999999999999,550.18,17,"[17,31]"
"c_7037","f",250.6,7,9,151.76999999999998,98.83,0,48,"(46,54]"
"c_7038","m",469.8000000000001,16,3,329.8700000000001,139.93,0,31,"[17,31]"
"c_7039","f",915.0000000000001,24,6,429.8200000000001,485.1800000000001,0,43,"(41,46]"
"c_704","f",112.72999999999999,5,30,28.839999999999996,83.88999999999999,0,65,"(54,92]"
"c_7040","m",263.2,3,128,0,85.35,177.85,29,"[17,31]"
"c_7041","f",837.9900000000004,23,15,545.8100000000002,229.93,62.25,31,"[17,31]"
"c_7042","f",381.53000000000003,8,17,65.25,97.48,218.8,24,"[17,31]"
"c_7043","f",508.0600000000001,23,0,105.17999999999999,402.88000000000005,0,61,"(54,92]"
"c_7044","f",732.1400000000003,26,26,222.52,459.6300000000001,49.99,80,"(54,92]"
"c_7045","f",473.59,7,12,52.900000000000006,75.50999999999999,345.18,24,"[17,31]"
"c_7046","m",35.43,1,125,16.44,18.99,0,25,"[17,31]"
"c_7047","f",1385.9300000000005,44,1,997.5400000000002,388.39000000000004,0,39,"(37,41]"
"c_7048","m",503.92000000000013,16,2,326.05000000000007,177.87,0,40,"(37,41]"
"c_7049","f",817.3100000000001,30,3,508.08000000000027,309.23,0,34,"(31,37]"
"c_705","m",35.14,1,199,8.15,26.99,0,57,"(54,92]"
"c_7050","f",611.06,8,84,56.370000000000005,187.6,367.09,25,"[17,31]"
"c_7051","f",808.9200000000002,14,2,3.23,92.60999999999999,713.08,26,"[17,31]"
"c_7052","m",792.2800000000001,27,0,507.5600000000002,284.71999999999997,0,34,"(31,37]"
"c_7054","m",96.80000000000001,6,59,67.69,29.11,0,45,"(41,46]"
"c_7055","m",836.24,36,3,715.5700000000002,120.67,0,44,"(41,46]"
"c_7056","m",380.54000000000013,11,21,241.76000000000005,69.78999999999999,68.99,37,"(31,37]"
"c_7057","f",380.21000000000004,15,2,264.59000000000003,115.61999999999999,0,39,"(37,41]"
"c_7058","m",796.51,11,100,67.08,21.99,707.44,23,"[17,31]"
"c_7059","m",820.9700000000005,29,2,463.11000000000007,357.86,0,31,"[17,31]"
"c_706","m",105.90999999999998,3,131,105.90999999999998,0,0,45,"(41,46]"
"c_7060","m",215.20000000000002,8,30,81.25,133.95,0,60,"(54,92]"
"c_7061","m",371.55,10,3,76.19,295.36,0,58,"(54,92]"
"c_7062","m",365.4000000000001,15,31,187.33,178.07000000000002,0,41,"(37,41]"
"c_7063","m",117.09,5,87,95.91000000000001,21.18,0,43,"(41,46]"
"c_7064","m",51.11,2,87,51.11,0,0,43,"(41,46]"
"c_7065","f",358.1600000000001,9,0,181.58,176.58,0,46,"(41,46]"
"c_7066","m",40.97,2,205,8.99,31.979999999999997,0,35,"(31,37]"
"c_7067","m",723.08,10,136,68.36,61.97,592.75,29,"[17,31]"
"c_7068","f",573.87,13,2,134.16,390.09999999999997,49.61,54,"(46,54]"
"c_7069","m",707.4200000000002,27,11,550.0800000000002,157.34,0,44,"(41,46]"
"c_707","m",1457.7100000000003,46,0,965.8000000000004,491.9100000000001,0,35,"(31,37]"
"c_7070","m",503.57,9,5,160.87,191.49999999999997,151.2,26,"[17,31]"
"c_7071","f",1432.2900000000009,43,6,1018.1200000000003,414.1700000000001,0,41,"(37,41]"
"c_7072","m",362.0600000000001,18,51,198.17,163.89,0,52,"(46,54]"
"c_7073","m",109.88,5,10,57.83,52.050000000000004,0,54,"(46,54]"
"c_7074","f",394.74,3,235,0,22.17,372.57000000000005,26,"[17,31]"
"c_7075","m",835.4600000000004,25,0,529.73,305.73,0,33,"(31,37]"
"c_7076","m",402.98,12,1,85.64000000000001,317.34000000000003,0,59,"(54,92]"
"c_7077","m",157.67,6,0,89.08999999999999,68.58,0,34,"(31,37]"
"c_7078","f",146.45999999999998,3,60,97.47999999999999,48.98,0,56,"(54,92]"
"c_7079","f",40.81999999999999,1,7,16.99,23.83,0,52,"(46,54]"
"c_708","f",174.22000000000003,8,9,103.12999999999998,71.09,0,44,"(41,46]"
"c_7080","f",248.95000000000005,5,51,30.979999999999997,119.98999999999998,97.98,28,"[17,31]"
"c_7081","m",895.87,39,8,236.44000000000003,590.44,68.99,83,"(54,92]"
"c_7082","m",679.0000000000001,20,21,74.02,508.68000000000006,96.30000000000001,65,"(54,92]"
"c_7083","f",745.1300000000002,36,14,266.48,478.6500000000001,0,50,"(46,54]"
"c_7084","f",562.5500000000001,17,3,347.2900000000001,215.26000000000002,0,45,"(41,46]"
"c_7085","f",289.86000000000007,11,1,184.66000000000003,105.2,0,41,"(37,41]"
"c_7086","f",625.82,26,6,103.52,522.3000000000001,0,58,"(54,92]"
"c_7087","f",197.96,6,49,56.150000000000006,141.80999999999997,0,63,"(54,92]"
"c_7088","m",557.1600000000002,17,8,394.12000000000006,163.04,0,34,"(31,37]"
"c_7089","m",63.99,1,163,0,0,63.99,19,"[17,31]"
"c_709","m",354.47,9,13,130.68999999999997,223.78,0,41,"(37,41]"
"c_7090","m",1306.1400000000006,40,7,962.0400000000004,344.1000000000001,0,34,"(31,37]"
"c_7091","f",879.7300000000001,13,15,84.65999999999998,356.30000000000007,438.77000000000004,29,"[17,31]"
"c_7092","f",1488.9600000000007,57,5,1144.7000000000003,344.26000000000005,0,36,"(31,37]"
"c_7093","f",87.43999999999998,3,89,39.53,0,47.91,28,"[17,31]"
"c_7094","m",194.57,11,26,118.92999999999998,75.64,0,69,"(54,92]"
"c_7095","m",160.39999999999998,10,5,62.28,98.12,0,54,"(46,54]"
"c_7096","f",914.5000000000001,44,1,216.53,630.4000000000001,67.57,54,"(46,54]"
"c_7097","m",229.79000000000002,8,7,71.52000000000001,158.26999999999998,0,60,"(54,92]"
"c_7098","f",735.86,21,2,530.3000000000002,205.55999999999997,0,45,"(41,46]"
"c_7099","f",141.15000000000003,8,9,44.96,96.19000000000001,0,50,"(46,54]"
"c_71","m",169.80999999999997,3,32,30.240000000000002,139.57,0,79,"(54,92]"
"c_710","m",266.55,9,23,131.7,134.85,0,57,"(54,92]"
"c_7100","f",125.86000000000001,2,24,0,26.61,99.25,29,"[17,31]"
"c_7101","f",923.1700000000003,37,0,635.8000000000002,287.37000000000006,0,38,"(37,41]"
"c_7102","m",1199.3100000000004,47,1,808.3300000000002,390.98,0,38,"(37,41]"
"c_7103","m",334.7200000000001,19,17,154.44,180.28,0,53,"(46,54]"
"c_7104","f",237.71999999999997,7,25,179.80999999999995,57.91,0,41,"(37,41]"
"c_7105","m",158.93,4,49,63.61000000000001,95.32,0,63,"(54,92]"
"c_7106","m",729.6900000000003,18,36,417.62,242.07999999999998,69.99,38,"(37,41]"
"c_7107","f",449.01,6,121,35.25,99.94999999999999,313.81,17,"[17,31]"
"c_7108","f",411.25000000000006,17,10,112.42999999999998,298.81999999999994,0,60,"(54,92]"
"c_7109","m",873.5200000000001,37,6,213.08000000000004,660.44,0,55,"(54,92]"
"c_711","m",506.55000000000024,16,49,339.26000000000005,167.29,0,46,"(41,46]"
"c_7110","f",81.34,3,0,60.35,20.99,0,59,"(54,92]"
"c_7111","m",785.3599999999999,27,25,179.10999999999999,556.64,49.61,53,"(46,54]"
"c_7112","m",379.1700000000001,9,1,251.1800000000001,127.98999999999998,0,36,"(31,37]"
"c_7113","f",305.18,13,6,68.37,236.81,0,55,"(54,92]"
"c_7114","m",1195.3,45,0,907.5700000000003,287.73,0,48,"(46,54]"
"c_7115","m",228.89,7,3,172.35999999999999,56.53,0,44,"(41,46]"
"c_7116","m",272.67,6,33,93.38,179.29000000000002,0,65,"(54,92]"
"c_7117","m",436.31000000000006,16,6,109.47999999999999,326.83000000000004,0,65,"(54,92]"
"c_7118","m",621.8,23,17,163.67000000000002,458.13000000000005,0,61,"(54,92]"
"c_7119","f",132.85999999999999,4,144,50.099999999999994,82.75999999999999,0,42,"(41,46]"
"c_712","f",19.81,1,13,0,19.81,0,54,"(46,54]"
"c_7120","m",396.4600000000001,8,28,173.50000000000003,154.96999999999997,67.99,48,"(46,54]"
"c_7121","f",435.2700000000001,15,1,148.55999999999997,286.71000000000004,0,61,"(54,92]"
"c_7122","f",505.84000000000015,18,18,340.31000000000006,165.52999999999997,0,43,"(41,46]"
"c_7123","m",279.66999999999996,7,46,78.99999999999999,200.67,0,18,"[17,31]"
"c_7124","f",90.79999999999998,6,103,90.79999999999998,0,0,33,"(31,37]"
"c_7125","f",802.9800000000004,28,1,579.6400000000003,223.34,0,43,"(41,46]"
"c_7126","f",378.43,6,58,0,53.269999999999996,325.15999999999997,28,"[17,31]"
"c_7127","f",451.75000000000006,26,9,143.76999999999998,307.98,0,57,"(54,92]"
"c_7128","m",98.68999999999998,3,88,74.7,23.99,0,53,"(46,54]"
"c_7129","m",386.90000000000003,9,36,14.98,316.13000000000005,55.79,59,"(54,92]"
"c_713","f",320.59000000000003,5,72,0,93.61999999999999,226.97,17,"[17,31]"
"c_7130","m",570.4400000000002,14,12,107.27999999999999,335.81,127.35,82,"(54,92]"
"c_7131","f",438.37,17,12,358.75000000000006,79.61999999999999,0,39,"(37,41]"
"c_7132","f",150.22000000000003,5,28,121.81,28.41,0,40,"(37,41]"
"c_7133","m",268.53000000000003,13,46,206.46,62.06999999999999,0,42,"(41,46]"
"c_7134","f",540.47,17,3,370.8700000000002,169.6,0,40,"(37,41]"
"c_7135","m",969.4700000000001,12,3,42.870000000000005,165.27,761.33,25,"[17,31]"
"c_7136","f",232.12,7,8,75.98,156.14,0,63,"(54,92]"
"c_7137","f",638.2400000000001,18,4,379.1100000000001,259.13000000000005,0,41,"(37,41]"
"c_7138","m",739.2000000000003,24,14,408.04000000000013,331.16,0,38,"(37,41]"
"c_7139","f",109.39999999999999,5,32,29.35,80.05,0,66,"(54,92]"
"c_714","f",646.37,22,15,448.6200000000001,197.75,0,41,"(37,41]"
"c_7140","m",277.94000000000005,10,16,207.13,70.81,0,40,"(37,41]"
"c_7141","f",476.02000000000015,9,34,72.91999999999999,207.13000000000002,195.96999999999997,25,"[17,31]"
"c_7142","f",330.6800000000001,13,65,71.10999999999999,259.57000000000005,0,52,"(46,54]"
"c_7143","m",729.5000000000001,21,17,422.4300000000001,307.07,0,33,"(31,37]"
"c_7144","f",1124.6100000000004,37,14,816.2300000000005,308.38,0,37,"(31,37]"
"c_7145","f",341.24,5,138,111.05999999999999,54.19,175.99,19,"[17,31]"
"c_7146","m",432.0700000000001,17,16,188.28999999999996,243.78000000000003,0,50,"(46,54]"
"c_7147","m",1050.2600000000002,37,5,642.2000000000002,408.06000000000006,0,38,"(37,41]"
"c_7148","m",318.39000000000004,15,8,71.44,246.95000000000005,0,60,"(54,92]"
"c_7149","f",76.66000000000001,6,53,60.85000000000001,15.81,0,41,"(37,41]"
"c_715","m",654.6800000000002,34,17,204.73000000000002,449.95000000000005,0,78,"(54,92]"
"c_7150","f",1703.0099999999998,55,0,1149.39,553.62,0,34,"(31,37]"
"c_7151","f",574.37,6,23,0,44.01,530.36,22,"[17,31]"
"c_7152","m",124.69,3,10,14.55,59.15,50.99,26,"[17,31]"
"c_7153","f",206.29000000000002,13,1,100.33,105.96,0,57,"(54,92]"
"c_7154","m",937.96,12,39,46.709999999999994,60.56,830.6899999999999,17,"[17,31]"
"c_7155","m",293.05,6,4,15.99,15.59,261.46999999999997,28,"[17,31]"
"c_7156","m",480.2900000000001,11,94,0,132.38,347.91,27,"[17,31]"
"c_7157","m",99.28,2,131,0,49.67,49.61,27,"[17,31]"
"c_7158","m",239.92000000000002,4,14,0,57.92999999999999,181.99,17,"[17,31]"
"c_7159","m",508.1900000000001,26,4,132.73,375.46,0,68,"(54,92]"
"c_716","f",999.35,11,22,48.160000000000004,80.11,871.0799999999999,23,"[17,31]"
"c_7160","m",102.20999999999998,4,89,72.85999999999999,29.35,0,46,"(41,46]"
"c_7161","f",681.8000000000001,35,0,243.94000000000003,437.86000000000007,0,65,"(54,92]"
"c_7162","m",469.85,6,28,0,60.989999999999995,408.86,29,"[17,31]"
"c_7163","f",797.1100000000002,24,1,463.67000000000013,333.44000000000005,0,43,"(41,46]"
"c_7164","m",719.97,11,15,28.56,275.26000000000005,416.15,28,"[17,31]"
"c_7165","f",400.15,13,24,224.38000000000008,175.77,0,38,"(37,41]"
"c_7166","m",725.3800000000001,8,21,101.13,154.15,470.1,23,"[17,31]"
"c_7167","m",1211.0600000000002,39,6,859.01,352.05,0,31,"[17,31]"
"c_7168","m",97.3,3,77,72.32,24.98,0,65,"(54,92]"
"c_7169","m",440.6700000000001,27,3,138.55999999999997,302.11000000000007,0,51,"(46,54]"
"c_717","m",647.56,6,23,9.850000000000001,94.44999999999999,543.26,25,"[17,31]"
"c_7170","m",195.06,8,64,161.07999999999998,33.98,0,37,"(31,37]"
"c_7171","m",231.89999999999998,4,15,0,0,231.89999999999998,19,"[17,31]"
"c_7172","f",1050.12,30,7,580.85,400.2800000000001,68.99,34,"(31,37]"
"c_7173","m",183.83,5,53,126.60000000000002,57.230000000000004,0,48,"(46,54]"
"c_7174","f",444.0700000000001,25,0,164.86,279.21000000000004,0,87,"(54,92]"
"c_7175","m",253.16000000000003,4,10,0,16.99,236.17000000000002,18,"[17,31]"
"c_7176","f",708.48,36,8,180.3,528.18,0,70,"(54,92]"
"c_7177","f",591.66,15,0,422.19000000000005,85.44999999999999,84.02,47,"(46,54]"
"c_7178","m",1320.1200000000001,55,3,440.95000000000016,820.0300000000001,59.14,62,"(54,92]"
"c_7179","m",248.46000000000006,8,182,190.06000000000003,58.400000000000006,0,45,"(41,46]"
"c_718","m",675.51,11,45,0,86.83999999999999,588.67,17,"[17,31]"
"c_7180","f",337.29,15,9,62.74000000000001,274.55,0,62,"(54,92]"
"c_7181","f",396.76000000000005,6,103,10.35,153.22,233.19,29,"[17,31]"
"c_7182","f",829.6800000000003,37,10,202.97000000000003,626.7100000000002,0,66,"(54,92]"
"c_7183","m",388.49000000000007,7,20,239.34,149.14999999999998,0,38,"(37,41]"
"c_7184","m",817.2400000000002,30,0,228.79000000000005,519.46,68.99,65,"(54,92]"
"c_7185","f",355.79,14,21,229.71,126.07999999999998,0,31,"[17,31]"
"c_7186","m",887.3000000000003,26,15,509.36000000000024,377.94000000000005,0,42,"(41,46]"
"c_7187","f",155.02,11,4,65.03999999999999,89.97999999999999,0,85,"(54,92]"
"c_7188","m",654.2100000000002,21,10,394.82000000000016,259.39,0,47,"(46,54]"
"c_7189","f",294.08000000000004,9,12,104.11999999999999,189.96,0,65,"(54,92]"
"c_719","f",1237.2799999999997,14,9,24.79,90.28999999999999,1122.1999999999998,17,"[17,31]"
"c_7190","m",144.42000000000002,9,4,66.24,78.17999999999999,0,68,"(54,92]"
"c_7191","f",302.74,4,32,65.61,237.13000000000002,0,74,"(54,92]"
"c_7192","f",251.19000000000003,4,30,55.660000000000004,58.97,136.56,20,"[17,31]"
"c_7193","f",373.52000000000004,9,37,152.48999999999998,221.03000000000003,0,39,"(37,41]"
"c_7194","f",1017.8900000000003,32,0,651.9800000000002,365.91,0,33,"(31,37]"
"c_7195","f",179.89000000000001,5,30,26.84,102.06,50.99,55,"(54,92]"
"c_7196","f",662.8200000000002,25,18,475.6800000000001,187.14,0,46,"(41,46]"
"c_7197","f",300.0000000000001,13,77,91.85999999999999,208.14000000000001,0,61,"(54,92]"
"c_7198","m",1467.0400000000004,52,0,380.44000000000005,1086.6000000000001,0,54,"(46,54]"
"c_7199","f",264.14,3,6,74.24,15.99,173.91,21,"[17,31]"
"c_72","m",298.17,7,44,77.31,220.86000000000004,0,53,"(46,54]"
"c_720","f",98.2,6,40,39,59.199999999999996,0,61,"(54,92]"
"c_7200","m",411.6300000000001,23,12,174.18,237.44999999999996,0,54,"(46,54]"
"c_7201","m",1176.2300000000007,45,2,903.4500000000008,272.78000000000003,0,38,"(37,41]"
"c_7202","f",118.17999999999999,3,67,68.9,49.28,0,17,"[17,31]"
"c_7203","f",466.28000000000003,9,37,141.64000000000001,275.03,49.61,56,"(54,92]"
"c_7204","f",623.73,6,40,80.08,119.91,423.74,29,"[17,31]"
"c_7205","m",315.12,16,9,121.58999999999999,193.53,0,50,"(46,54]"
"c_7206","m",647.1000000000003,14,16,265.5300000000001,151.52999999999997,230.04,42,"(41,46]"
"c_7207","m",389.01000000000005,11,0,141.41,247.60000000000002,0,41,"(37,41]"
"c_7208","m",1649.85,60,16,1209.26,440.59000000000015,0,42,"(41,46]"
"c_7209","m",102.35,4,93,102.35,0,0,43,"(41,46]"
"c_721","f",620.1200000000001,36,9,249.92000000000002,370.2000000000001,0,72,"(54,92]"
"c_7210","f",411.86000000000007,21,21,68.33,343.53000000000003,0,52,"(46,54]"
"c_7211","m",1214.1800000000003,38,22,808.2400000000002,405.94,0,45,"(41,46]"
"c_7212","f",1528.4000000000003,51,0,884.2800000000002,576.55,67.57,46,"(41,46]"
"c_7213","m",649.6300000000002,19,2,347.24,302.39000000000004,0,42,"(41,46]"
"c_7214","f",152.42999999999998,3,113,105.24999999999999,47.17999999999999,0,39,"(37,41]"
"c_7215","f",200.66000000000003,7,57,181.91000000000003,18.75,0,39,"(37,41]"
"c_7216","m",869.4800000000004,28,3,521.3300000000003,348.15000000000003,0,41,"(37,41]"
"c_7217","f",978.85,32,19,612.8400000000003,366.01000000000005,0,45,"(41,46]"
"c_7218","f",805.5500000000002,27,2,581.7200000000001,223.83,0,35,"(31,37]"
"c_7219","f",975.6000000000003,41,6,323.7300000000001,584.3000000000002,67.57,55,"(54,92]"
"c_722","f",982.1200000000008,35,16,635.1400000000003,346.9800000000001,0,34,"(31,37]"
"c_7220","m",281.01000000000005,10,0,116.91,164.1,0,41,"(37,41]"
"c_7221","f",522.2400000000001,21,0,197.53000000000003,324.71000000000004,0,62,"(54,92]"
"c_7222","f",988.5800000000002,15,76,0,109.21,879.3700000000001,25,"[17,31]"
"c_7223","f",170.58,8,92,21.18,149.4,0,50,"(46,54]"
"c_7224","f",147.82,7,0,66.8,81.02,0,63,"(54,92]"
"c_7225","f",157.49,4,13,0,50.51,106.98,21,"[17,31]"
"c_7226","f",920.9100000000003,31,3,693.5400000000002,227.37000000000003,0,47,"(46,54]"
"c_7227","f",324.02,18,3,110.78,213.24,0,55,"(54,92]"
"c_7228","m",208.70000000000005,7,33,82.75999999999999,125.93999999999998,0,44,"(41,46]"
"c_7229","m",189.60000000000002,5,49,43.800000000000004,77.81,67.99,29,"[17,31]"
"c_723","f",288.35,2,2,0,0,288.35,18,"[17,31]"
"c_7230","f",519.63,8,43,16.02,175.57,328.04,29,"[17,31]"
"c_7231","f",206.58,10,25,57.160000000000004,149.42,0,50,"(46,54]"
"c_7232","f",1123.7600000000002,34,6,231.64000000000001,892.1200000000001,0,91,"(54,92]"
"c_7233","f",277.37,5,134,0,27.99,249.38,20,"[17,31]"
"c_7234","f",812.47,10,1,50.480000000000004,161.00999999999996,600.98,17,"[17,31]"
"c_7235","f",1431.1100000000001,47,1,1169.51,261.59999999999997,0,46,"(41,46]"
"c_7236","f",898.3800000000003,35,5,638.9100000000003,259.46999999999997,0,40,"(37,41]"
"c_7237","f",701.35,12,8,77.75000000000001,113.15999999999998,510.44,21,"[17,31]"
"c_7238","m",483.8700000000001,24,29,81.31,402.56,0,54,"(46,54]"
"c_7239","f",361.85,4,143,84.41999999999999,47.39,230.04,17,"[17,31]"
"c_724","m",343.36000000000007,18,3,117.40999999999997,225.95000000000002,0,58,"(54,92]"
"c_7240","m",1902.7600000000004,53,1,992.4800000000001,910.2800000000002,0,43,"(41,46]"
"c_7241","m",551,17,22,275.92,207.51000000000005,67.57,35,"(31,37]"
"c_7242","f",306.13000000000005,10,40,136.73999999999998,169.39,0,30,"[17,31]"
"c_7243","f",192.41,12,13,57.410000000000004,135,0,64,"(54,92]"
"c_7244","f",1705.0400000000006,55,5,1008.46,696.5800000000002,0,43,"(41,46]"
"c_7245","f",1372.5600000000002,45,1,865.0300000000004,442.68,64.85,38,"(37,41]"
"c_7246","m",991.7200000000001,31,15,712.0600000000004,279.6600000000001,0,45,"(41,46]"
"c_7247","m",296.06000000000006,16,36,77.14999999999998,218.91000000000003,0,62,"(54,92]"
"c_7248","m",177.67000000000002,3,25,41.31,46.81999999999999,89.54,53,"(46,54]"
"c_7249","f",1250.57,11,2,14.87,230.08,1005.6199999999999,28,"[17,31]"
"c_725","f",227.52,14,7,123.82,103.7,0,57,"(54,92]"
"c_7250","m",1206.3200000000004,37,14,739.9600000000003,466.36000000000007,0,43,"(41,46]"
"c_7251","m",461.39000000000004,7,14,28.73,73.18,359.48,20,"[17,31]"
"c_7252","m",416.8700000000001,15,10,274.5300000000001,142.33999999999997,0,42,"(41,46]"
