client_id,sex,Montant,Fréquence,Récence,Prix_Categ0,Prix_Categ1,Prix_Categ2,Age
c_7202,f,118.18,3,67,68.9,49.28,0.0,17
c_7203,f,466.28,9,37,141.64,275.03,49.61,56
c_7204,f,623.73,6,40,80.08,119.91,423.74,29
c_7205,m,315.12,16,9,121.59,193.53,0.0,50
c_7206,m,647.1,14,16,265.53,151.53,230.04,42
c_7207,m,389.01,11,0,141.41,247.6,0.0,41
c_7208,m,1649.85,60,16,1209.26,440.59,0.0,42
c_7209,m,102.35,4,93,102.35,0.0,0.0,43
c_721,f,620.12,36,9,249.92,370.2,0.0,72
c_7210,f,411.86,21,21,68.33,343.53,0.0,52
c_7211,m,1214.18,38,22,808.24,405.94,0.0,45
c_7212,f,1528.4,51,0,884.28,576.55,67.57,46
c_7213,m,649.63,19,2,347.24,302.39,0.0,42
c_7214,f,152.43,3,113,105.25,47.18,0.0,39
c_7215,f,200.66,7,57,181.91,18.75,0.0,39
c_7216,m,869.48,28,3,521.33,348.15,0.0,41
c_7217,f,978.85,32,19,612.84,366.01,0.0,45
c_7218,f,805.55,27,2,581.72,223.83,0.0,35
c_7219,f,975.6,41,6,323.73,584.3,67.57,55
c_722,f,982.12,35,16,635.14,346.98,0.0,34
c_7220,m,281.01,10,0,116.91,164.1,0.0,41
c_7221,f,522.24,21,0,197.53,324.71,0.0,62
c_7222,f,988.58,15,76,0.0,109.21,879.37,25
c_7223,f,170.58,8,92,21.18,149.4,0.0,50
c_7224,f,147.82,7,0,66.8,81.02,0.0,63
c_7225,f,157.49,4,13,0.0,50.51,106.98,21
c_7226,f,920.91,31,3,693.54,227.37,0.0,47
c_7227,f,324.02,18,3,110.78,213.24,0.0,55
c_7228,m,208.7,7,33,82.76,125.94,0.0,44
c_7229,m,189.6,5,49,43.8,77.81,67.99,29
c_723,f,288.35,2,2,0.0,0.0,288.35,18
c_7230,f,519.63,8,43,16.02,175.57,328.04,29
c_7231,f,206.58,10,25,57.16,149.42,0.0,50
c_7232,f,1123.76,34,6,231.64,892.12,0.0,91
c_7233,f,277.37,5,134,0.0,27.99,249.38,20
c_7234,f,812.47,10,1,50.48,161.01,600.98,17
c_7235,f,1431.11,47,1,1169.51,261.6,0.0,46
c_7236,f,898.38,35,5,638.91,259.47,0.0,40
c_7237,f,701.35,12,8,77.75,113.16,510.44,21
c_7238,m,483.87,24,29,81.31,402.56,0.0,54
c_7239,f,361.85,4,143,84.42,47.39,230.04,17
c_724,m,343.36,18,3,117.41,225.95,0.0,58
c_7240,m,1902.76,53,1,992.48,910.28,0.0,43
c_7241,m,551.0,17,22,275.92,207.51,67.57,35
c_7242,f,306.13,10,40,136.74,169.39,0.0,30
c_7243,f,192.41,12,13,57.41,135.0,0.0,64
c_7244,f,1705.04,55,5,1008.46,696.58,0.0,43
c_7245,f,1372.56,45,1,865.03,442.68,64.85,38
c_7246,m,991.72,31,15,712.06,279.66,0.0,45
c_7247,m,296.06,16,36,77.15,218.91,0.0,62
c_7248,m,177.67,3,25,41.31,46.82,89.54,53
c_7249,f,1250.57,11,2,14.87,230.08,1005.62,28
c_725,f,227.52,14,7,123.82,103.7,0.0,57
c_7250,m,1206.32,37,14,739.96,466.36,0.0,43
c_7251,m,461.39,7,14,28.73,73.18,359.48,20
c_7252,m,416.87,15,10,274.53,142.34,0.0,42
c_7253,f,578.45,18,16,377.81,200.64,0.0,47
c_7254,f,150.1,8,5,21.7,128.4,0.0,79
c_7255,m,64.14,2,63,20.5,43.64,0.0,38
c_7256,m,798.15,11,14,26.32,170.36,601.47,25
c_7257,f,626.04,5,123,23.36,66.26,536.42,17
c_7258,f,575.66,20,9,292.43,239.24,43.99,40
c_7259,m,556.29,16,2,383.12,126.18,46.99,44
c_726,m,93.33,2,216,62.35,30.98,0.0,27
c_7260,m,175.84,4,130,38.0,68.85,68.99,22
c_7261,m,509.82,6,76,12.83,51.3,445.69,17
c_7262,f,1374.6,48,3,811.99,562.61,0.0,42
c_7263,f,1062.54,41,0,685.02,377.52,0.0,33
c_7264,f,111.82,3,3,0.0,50.86,60.96,19
c_7265,m,670.33,20,7,360.66,309.67,0.0,30
c_7266,m,862.15,12,16,23.98,152.88,685.29,17
c_7267,m,1612.85,46,5,1149.41,419.45,43.99,43
c_7268,f,528.44,16,26,353.76,174.68,0.0,36
c_7269,f,1377.41,42,1,887.88,489.53,0.0,38
c_727,m,180.63,4,111,85.55,95.08,0.0,34
c_7270,f,234.33,9,35,199.15,35.18,0.0,43
c_7271,f,192.67,9,18,115.66,77.01,0.0,47
c_7272,m,637.56,11,23,0.0,88.62,548.94,20
c_7273,f,176.63,9,28,78.59,98.04,0.0,54
c_7274,m,1316.94,17,13,17.99,149.88,1149.07,19
c_7275,m,97.95,7,6,48.76,49.19,0.0,75
c_7276,m,185.79,7,18,40.74,145.05,0.0,59
c_7277,f,370.79,10,13,290.29,80.5,0.0,33
c_7278,f,842.37,21,3,583.59,258.78,0.0,48
c_7279,m,1115.96,33,11,713.36,402.6,0.0,35
c_728,m,71.96,3,95,8.99,62.97,0.0,70
c_7280,m,363.9,9,14,252.97,110.93,0.0,41
c_7281,m,157.54,7,69,118.3,39.24,0.0,36
c_7282,f,980.45,33,13,773.87,206.58,0.0,41
c_7283,m,175.99,6,64,104.74,71.25,0.0,57
c_7284,m,672.85,17,28,410.23,262.62,0.0,40
c_7285,f,224.22,9,12,192.23,31.99,0.0,32
c_7286,f,221.79,13,6,57.69,164.1,0.0,50
c_7287,f,271.72,7,6,248.52,23.2,0.0,43
c_7288,f,55.16,3,179,18.57,36.59,0.0,65
c_7289,f,220.4,5,51,35.55,184.85,0.0,66
c_729,f,751.5,38,0,242.68,508.82,0.0,50
c_7290,f,282.78,10,21,103.57,179.21,0.0,59
c_7291,m,576.35,30,11,154.99,421.36,0.0,62
c_7292,f,165.36,6,19,118.39,46.97,0.0,32
c_7293,m,304.63,6,83,70.03,180.61,53.99,19
c_7294,f,571.98,27,9,186.2,385.78,0.0,55
c_7295,f,1125.95,34,1,740.93,330.15,54.87,35
c_7296,f,161.07,6,46,4.57,88.51,67.99,17
c_7297,f,365.93,11,11,166.2,199.73,0.0,30
c_7298,m,787.36,14,3,98.43,273.12,415.81,22
c_7299,m,935.32,32,6,612.42,322.9,0.0,38
c_73,m,723.59,23,15,476.84,246.75,0.0,34
c_730,f,356.53,16,9,144.72,211.81,0.0,52
c_7300,f,1046.3,37,2,787.67,258.63,0.0,41
c_7301,f,266.44,3,12,119.14,147.3,0.0,53
c_7302,f,309.04,11,9,198.9,110.14,0.0,46
c_7303,f,296.81,15,0,53.18,243.63,0.0,51
c_7304,m,1159.02,41,5,858.03,300.99,0.0,44
c_7305,m,237.46,10,45,197.36,40.1,0.0,49
c_7306,f,471.88,14,33,172.45,299.43,0.0,52
c_7307,m,671.23,5,12,0.0,0.0,671.23,28
c_7308,m,193.7,6,59,72.04,121.66,0.0,68
c_7309,m,435.44,4,24,35.46,73.5,326.48,20
c_731,f,282.09,6,35,137.65,144.44,0.0,54
c_7310,m,813.97,25,5,564.2,249.77,0.0,42
c_7311,m,321.72,5,29,85.42,79.31,156.99,28
c_7312,m,357.36,10,48,0.0,130.31,227.05,21
c_7313,f,368.78,7,1,117.88,130.92,119.98,25
c_7314,m,18.99,1,39,0.0,18.99,0.0,20
c_7315,f,287.17,14,5,90.3,196.87,0.0,67
c_7316,f,513.96,18,2,265.83,248.13,0.0,37
c_7317,f,310.89,11,2,168.51,142.38,0.0,40
c_7318,m,63.97,5,85,19.42,44.55,0.0,57
c_7319,f,2068.58,57,4,1140.02,884.57,43.99,47
c_732,m,394.55,7,32,9.22,149.66,235.67,28
c_7320,m,130.1,3,5,53.89,76.21,0.0,40
c_7321,m,125.18,6,38,93.08,32.1,0.0,36
c_7322,f,249.85,6,3,76.71,89.12,84.02,61
c_7323,m,944.16,32,0,268.9,675.26,0.0,58
c_7324,f,310.05,12,13,221.27,88.78,0.0,34
c_7325,f,26.61,1,16,0.0,26.61,0.0,42
c_7326,m,986.84,14,10,0.0,91.05,895.79,22
c_7327,f,368.89,4,110,43.23,30.53,295.13,20
c_7328,m,582.36,9,15,32.77,55.91,493.68,27
c_7329,m,421.51,4,22,37.56,67.97,315.98,17
c_733,m,175.92,3,33,7.99,100.36,67.57,17
c_7330,f,238.0,7,8,96.25,141.75,0.0,45
c_7331,m,325.46,6,65,18.27,65.97,241.22,22
c_7332,f,41.78,2,47,17.79,23.99,0.0,66
c_7333,m,82.31,5,10,21.77,60.54,0.0,56
c_7334,f,141.92,5,9,85.95,55.97,0.0,45
c_7335,m,272.6,5,52,155.9,116.7,0.0,39
c_7336,m,431.58,10,1,320.73,110.85,0.0,40
c_7337,m,503.86,9,25,0.0,62.24,441.62,19
c_7338,f,1675.11,51,3,1045.23,629.88,0.0,43
c_7339,m,88.96,2,83,48.97,0.0,39.99,27
c_734,f,555.46,26,16,176.77,378.69,0.0,80
c_7340,m,619.43,23,0,359.92,259.51,0.0,41
c_7341,f,49.73,2,237,0.0,49.73,0.0,58
c_7342,m,484.68,14,8,294.3,190.38,0.0,40
c_7343,f,425.45,28,17,150.27,275.18,0.0,71
c_7344,m,885.37,43,3,210.19,675.18,0.0,57
c_7345,f,910.91,13,0,3.99,154.72,752.2,24
c_7346,m,118.08,4,23,0.0,54.09,63.99,17
c_7347,f,337.87,19,6,131.58,206.29,0.0,77
c_7348,m,1461.0,19,7,40.23,198.82,1221.95,17
c_7349,f,812.74,43,15,289.64,523.1,0.0,74
c_735,m,856.72,17,19,168.34,260.51,427.87,22
c_7350,f,606.58,18,44,470.11,136.47,0.0,43
c_7351,m,1342.46,15,14,56.59,170.96,1114.91,22
c_7352,m,138.15,4,115,74.34,63.81,0.0,41
c_7353,m,785.57,23,20,487.49,298.08,0.0,34
c_7354,f,420.06,10,75,275.73,144.33,0.0,40
c_7355,m,312.81,9,24,63.0,106.82,142.99,63
c_7356,f,573.09,9,30,3.75,98.58,470.76,22
c_7357,m,888.28,41,12,207.2,681.08,0.0,65
c_7358,f,1220.68,11,1,15.95,135.47,1069.26,17
c_7359,f,484.28,13,23,283.45,142.84,57.99,49
c_736,f,286.73,8,10,164.18,122.55,0.0,44
c_7360,f,175.3,4,4,46.26,129.04,0.0,18
c_7361,f,484.34,19,1,353.78,130.56,0.0,33
c_7362,m,510.91,20,80,390.95,119.96,0.0,44
c_7363,f,315.47,10,1,101.41,57.07,156.99,39
c_7364,f,961.48,32,1,531.67,429.81,0.0,49
c_7365,m,588.67,6,59,0.0,59.68,528.99,18
c_7366,f,186.46,8,29,169.76,16.7,0.0,38
c_7367,m,295.61,8,14,126.6,169.01,0.0,42
c_7368,m,857.39,38,18,307.71,500.69,48.99,72
c_7369,f,469.27,12,19,326.4,142.87,0.0,39
c_737,f,77.41,3,91,31.43,14.99,30.99,27
c_7370,f,271.26,9,20,94.64,176.62,0.0,60
c_7371,m,1003.52,10,9,63.67,150.28,789.57,23
c_7372,m,186.94,3,115,69.89,117.05,0.0,40
c_7373,f,219.95,9,21,181.97,37.98,0.0,37
c_7374,m,862.51,29,11,496.17,366.34,0.0,43
c_7375,m,165.94,4,9,32.22,64.73,68.99,26
c_7376,f,259.31,10,20,101.22,158.09,0.0,54
c_7377,f,192.75,9,0,70.86,121.89,0.0,61
c_7378,m,301.48,9,18,212.74,88.74,0.0,30
c_7379,m,384.59,10,19,81.11,303.48,0.0,59
c_738,f,314.4,21,1,111.3,203.1,0.0,67
c_7380,f,39.58,3,148,3.99,35.59,0.0,88
c_7381,f,689.19,23,9,479.37,209.82,0.0,44
c_7382,f,104.32,5,11,19.82,84.5,0.0,61
c_7383,f,1291.95,43,21,791.81,500.14,0.0,40
c_7384,m,337.8,11,30,43.02,294.78,0.0,53
c_7385,m,137.47,7,41,42.1,95.37,0.0,55
c_7386,f,848.73,30,32,588.89,259.84,0.0,43
c_7387,m,534.93,24,34,136.85,398.08,0.0,67
c_7388,m,1460.47,50,3,1011.45,449.02,0.0,44
c_7389,m,95.45,2,33,0.0,10.17,85.28,23
c_739,m,203.34,6,6,91.46,111.88,0.0,51
c_7390,f,1896.37,17,18,0.0,207.75,1688.62,18
c_7391,m,165.17,8,55,71.26,93.91,0.0,66
c_7392,m,70.19,5,10,15.56,54.63,0.0,67
c_7393,m,465.18,6,25,10.91,28.48,425.79,29
c_7394,f,784.9,34,6,413.73,371.17,0.0,54
c_7395,m,596.43,14,5,0.0,256.87,339.56,25
c_7396,m,901.8,40,8,257.17,644.63,0.0,62
c_7397,f,77.3,3,142,27.11,50.19,0.0,49
c_7398,m,635.06,11,60,362.54,175.78,96.74,36
c_7399,f,160.65,5,6,76.85,83.8,0.0,33
c_74,f,326.25,9,15,176.24,150.01,0.0,31
c_740,m,1108.77,11,18,0.0,123.83,984.94,26
c_7400,m,95.07,6,49,35.83,59.24,0.0,54
c_7401,m,1115.87,35,0,780.2,335.67,0.0,41
c_7402,m,99.72,4,51,19.5,80.22,0.0,76
c_7403,f,981.03,42,6,223.75,757.28,0.0,51
c_7404,m,129.13,4,52,49.56,79.57,0.0,45
c_7405,m,563.26,17,0,418.37,144.89,0.0,39
c_7406,m,435.58,18,8,311.25,124.33,0.0,33
c_7407,f,395.0,8,46,179.72,215.28,0.0,39
c_7408,m,208.85,7,21,68.27,80.21,60.37,42
c_7409,f,358.55,9,16,195.48,163.07,0.0,46
c_741,f,271.11,9,6,166.14,104.97,0.0,34
c_7410,m,235.53,8,2,169.14,66.39,0.0,31
c_7411,f,136.99,4,74,60.81,76.18,0.0,19
c_7412,f,79.18,3,59,0.0,37.87,41.31,20
c_7413,f,78.9,2,130,0.0,20.99,57.91,22
c_7414,m,314.88,8,20,107.13,207.75,0.0,53
c_7415,m,648.13,27,0,511.09,137.04,0.0,47
c_7416,m,332.14,19,14,100.94,231.2,0.0,88
c_7417,f,1138.56,34,12,761.33,322.36,54.87,49
c_7418,m,836.43,25,17,510.11,326.32,0.0,34
c_7419,f,584.14,25,6,128.25,455.89,0.0,58
c_742,m,921.93,26,10,620.79,301.14,0.0,43
c_7420,f,174.73,8,60,22.8,102.94,48.99,52
c_7421,m,2327.54,70,3,1487.27,791.28,48.99,43
c_7422,f,781.03,22,2,360.49,329.07,91.47,45
c_7423,m,272.39,8,16,114.44,157.95,0.0,35
c_7424,m,473.99,32,4,145.64,328.35,0.0,55
c_7425,f,317.38,20,1,133.38,184.0,0.0,53
c_7426,m,342.08,10,21,142.96,199.12,0.0,30
c_7427,f,273.37,8,3,64.12,141.68,67.57,56
c_7428,f,87.67,4,13,26.51,61.16,0.0,56
c_7429,m,85.03,1,49,13.89,71.14,0.0,29
c_743,f,126.94,5,10,76.12,50.82,0.0,53
c_7430,f,293.26,4,92,0.0,11.99,281.27,20
c_7431,m,149.51,5,57,47.85,101.66,0.0,52
c_7432,m,124.38,6,58,44.58,79.8,0.0,53
c_7433,m,279.16,6,43,70.04,66.13,142.99,56
c_7434,f,225.23,9,14,56.65,168.58,0.0,69
c_7435,m,254.99,8,3,53.44,201.55,0.0,50
c_7436,f,108.45,4,11,84.62,23.83,0.0,48
c_7437,m,182.5,6,66,79.58,102.92,0.0,51
c_7438,m,976.42,11,10,29.3,137.19,809.93,24
c_7439,f,806.34,28,1,576.17,230.17,0.0,30
c_744,f,223.42,6,22,141.72,81.7,0.0,30
c_7440,m,136.8,5,12,92.52,44.28,0.0,33
c_7441,f,216.43,7,7,98.81,117.62,0.0,68
c_7442,m,499.58,16,19,263.81,235.77,0.0,72
c_7443,f,300.5,5,12,0.0,66.59,233.91,17
c_7444,m,540.18,9,14,10.14,201.12,328.92,17
c_7445,f,243.43,12,39,151.02,92.41,0.0,46
c_7446,f,78.33,7,57,38.61,39.72,0.0,58
c_7447,m,817.05,27,10,562.33,254.72,0.0,34
c_7448,m,698.67,11,31,24.47,280.99,393.21,27
c_7449,f,540.35,24,3,126.57,413.78,0.0,66
c_745,f,221.33,12,3,67.35,153.98,0.0,54
c_7450,m,416.37,16,7,340.35,76.02,0.0,47
c_7451,f,43.02,4,44,19.04,23.98,0.0,56
c_7452,f,313.46,17,13,114.97,198.49,0.0,60
c_7453,m,1344.52,42,6,825.59,518.93,0.0,35
c_7454,f,714.61,11,14,159.36,286.92,268.33,26
c_7455,m,217.23,6,75,179.55,37.68,0.0,32
c_7456,f,992.89,38,2,600.14,392.75,0.0,36
c_7457,m,330.4,11,26,194.06,136.34,0.0,49
c_7458,f,187.27,5,5,118.28,0.0,68.99,46
c_7459,m,644.57,29,25,146.06,498.51,0.0,64
c_746,m,425.64,11,38,229.19,196.45,0.0,37
c_7460,f,755.9,18,2,512.88,243.02,0.0,47
c_7461,f,118.39,3,50,0.0,50.82,67.57,18
c_7462,f,871.7,14,19,81.08,200.32,590.3,29
c_7463,f,303.08,15,0,81.23,221.85,0.0,62
c_7464,f,402.65,9,57,122.63,94.9,185.12,20
c_7465,f,991.32,32,10,676.97,314.35,0.0,45
c_7466,f,1264.24,13,57,63.63,235.18,965.43,17
c_7467,m,846.94,15,20,31.94,263.42,551.58,21
c_7468,m,487.25,7,7,49.38,128.9,308.97,24
c_7469,m,705.52,33,1,254.31,403.3,47.91,65
c_747,f,528.88,14,34,237.7,291.18,0.0,35
c_7470,f,892.76,24,5,195.04,545.97,151.75,62
c_7471,f,438.96,16,15,70.14,317.83,50.99,52
c_7472,f,637.64,7,100,4.36,24.99,608.29,17
c_7473,f,635.62,26,15,84.46,551.16,0.0,85
c_7474,m,313.15,16,8,92.03,221.12,0.0,67
c_7475,f,286.08,12,12,30.19,255.89,0.0,53
c_7476,m,191.54,8,23,87.75,103.79,0.0,55
c_7477,f,549.8,8,49,24.19,100.34,425.27,25
c_7478,f,217.86,8,36,69.14,148.72,0.0,37
c_7479,f,146.63,4,86,26.43,66.21,53.99,69
c_748,m,627.25,27,10,164.6,462.65,0.0,74
c_7480,m,461.17,11,9,231.28,229.89,0.0,38
c_7481,m,156.18,6,33,81.4,74.78,0.0,35
c_7482,f,224.06,11,8,72.55,151.51,0.0,59
c_7483,m,1189.22,13,33,0.0,83.51,1105.71,17
c_7484,m,365.28,11,22,212.15,153.13,0.0,37
c_7485,m,651.79,9,0,59.96,101.07,490.76,19
c_7486,m,463.86,11,31,119.53,280.97,63.36,74
c_7487,f,232.97,10,4,139.44,93.53,0.0,46
c_7488,m,275.79,5,41,26.8,34.29,214.7,26
c_7489,m,1298.15,42,0,916.93,381.22,0.0,37
c_749,f,364.2,4,30,0.0,21.18,343.02,17
c_7490,f,625.18,9,0,0.0,98.74,526.44,29
c_7491,f,270.05,4,3,9.66,32.98,227.41,18
c_7492,f,1304.15,19,9,49.93,289.43,964.79,27
c_7493,f,614.07,15,2,144.44,469.63,0.0,65
c_7494,f,710.3,8,15,0.0,136.69,573.61,26
c_7495,m,866.21,29,0,521.91,344.3,0.0,39
c_7496,m,182.8,8,12,60.64,122.16,0.0,76
c_7497,m,199.41,13,4,94.79,104.62,0.0,61
c_7498,m,172.13,6,1,15.98,156.15,0.0,64
c_7499,f,1551.33,59,3,1117.69,433.64,0.0,44
c_75,f,271.28,7,1,147.82,123.46,0.0,37
c_750,m,539.81,5,49,0.0,42.97,496.84,18
c_7500,m,469.63,16,8,331.88,137.75,0.0,34
c_7501,m,48.98,2,26,20.99,27.99,0.0,52
c_7502,m,423.14,14,34,196.55,226.59,0.0,44
c_7503,f,585.6,8,28,40.0,120.95,424.65,23
c_7504,f,432.42,13,4,155.17,277.25,0.0,55
c_7505,m,533.96,10,11,81.56,74.82,377.58,17
c_7506,f,712.14,21,6,462.72,249.42,0.0,42
c_7507,m,1337.92,41,6,884.11,409.82,43.99,40
c_7508,m,936.03,30,6,533.98,402.05,0.0,32
c_7509,f,474.65,23,5,71.46,403.19,0.0,52
c_751,m,545.26,27,8,138.52,406.74,0.0,59
c_7510,f,86.06,6,13,4.31,81.75,0.0,58
c_7511,f,694.69,25,3,445.5,181.62,67.57,31
c_7512,m,500.53,19,31,146.41,293.13,60.99,73
c_7513,m,662.41,16,13,335.75,256.67,69.99,47
c_7514,f,140.39,7,25,97.75,42.64,0.0,31
c_7515,f,268.19,10,5,102.86,96.34,68.99,54
c_7516,f,228.28,8,26,39.91,188.37,0.0,78
c_7517,f,156.26,10,14,71.43,84.83,0.0,64
c_7518,m,173.22,2,13,31.83,85.6,55.79,26
c_7519,m,535.79,11,47,194.67,277.76,63.36,39
c_752,m,575.97,17,2,330.83,245.14,0.0,31
c_7520,f,792.88,12,42,86.93,268.01,437.94,24
c_7521,m,280.93,11,2,142.72,138.21,0.0,46
c_7522,f,547.71,16,8,384.82,121.58,41.31,35
c_7523,m,303.77,16,5,84.9,218.87,0.0,65
c_7524,f,440.48,7,61,61.75,81.96,296.77,21
c_7525,f,408.09,21,0,139.98,268.11,0.0,54
c_7526,f,1705.04,54,0,1203.45,501.59,0.0,47
c_7527,m,106.6,5,21,10.99,95.61,0.0,56
c_7528,m,340.94,6,64,104.39,78.92,157.63,53
c_7529,m,534.15,27,12,96.59,437.56,0.0,80
c_753,f,470.92,16,28,343.56,127.36,0.0,39
c_7530,f,309.49,17,11,129.48,180.01,0.0,53
c_7531,m,887.69,40,2,209.49,631.89,46.31,58
c_7532,f,480.86,19,15,345.63,135.23,0.0,48
c_7533,f,434.5,6,190,31.42,70.22,332.86,17
c_7534,m,100.99,1,295,0.0,0.0,100.99,29
c_7535,m,32.49,1,69,32.49,0.0,0.0,35
c_7536,f,899.15,33,3,641.89,257.26,0.0,36
c_7537,f,285.32,4,9,38.07,56.28,190.97,27
c_7538,f,203.0,10,20,107.55,95.45,0.0,79
c_7539,f,767.42,23,24,495.05,272.37,0.0,34
c_754,m,139.15,5,48,81.97,57.18,0.0,31
c_7540,f,915.88,8,20,0.0,202.94,712.94,26
c_7541,m,484.42,6,20,0.0,17.99,466.43,26
c_7542,m,254.34,8,0,95.72,100.71,57.91,62
c_7543,m,341.4,10,9,268.12,73.28,0.0,34
c_7544,f,784.3,10,20,0.0,53.68,730.62,27
c_7545,m,568.46,23,9,107.22,461.24,0.0,65
c_7546,m,306.74,6,50,0.0,51.98,254.76,17
c_7547,f,365.36,12,6,206.14,159.22,0.0,43
c_7548,m,515.03,23,8,193.74,321.29,0.0,64
c_7549,m,497.38,4,22,0.0,0.0,497.38,24
c_755,f,292.81,2,0,0.0,0.0,292.81,25
c_7550,f,443.39,11,23,272.22,171.17,0.0,48
c_7551,m,593.26,23,5,147.16,446.1,0.0,67
c_7552,f,1035.09,39,9,609.47,425.62,0.0,48
c_7553,m,920.0,13,38,50.26,73.44,796.3,29
c_7554,f,897.1,9,51,0.0,50.78,846.32,20
c_7555,m,167.82,6,15,123.17,44.65,0.0,40
c_7556,m,800.83,22,11,424.58,376.25,0.0,36
c_7557,m,13.44,1,85,13.44,0.0,0.0,40
c_7558,f,386.5,11,19,52.69,283.82,49.99,77
c_7559,f,398.93,8,27,166.75,232.18,0.0,17
c_756,f,631.19,6,114,0.0,42.97,588.22,18
c_7560,m,537.96,10,29,76.95,81.15,379.86,17
c_7561,m,1174.02,11,17,107.0,67.52,999.5,24
c_7562,m,395.28,6,68,10.71,119.95,264.62,25
c_7563,f,509.76,8,36,20.25,163.02,326.49,22
c_7564,m,647.21,19,25,444.98,202.23,0.0,31
c_7565,f,793.67,21,13,387.37,338.73,67.57,33
c_7566,m,818.43,40,5,258.27,560.16,0.0,50
c_7567,f,320.13,4,94,42.77,24.56,252.8,19
c_7568,m,842.66,13,0,0.0,105.16,737.5,27
c_7569,f,315.56,4,40,31.97,49.66,233.93,17
c_757,m,265.55,13,9,82.7,182.85,0.0,50
c_7570,m,766.1,10,25,0.0,48.61,717.49,27
c_7571,m,61.56,3,46,3.99,57.57,0.0,55
c_7572,f,638.26,23,3,493.56,144.7,0.0,43
c_7573,m,536.91,13,2,230.09,306.82,0.0,35
c_7574,m,1517.76,44,1,982.83,493.62,41.31,35
c_7575,m,425.77,11,106,168.75,152.24,104.78,48
c_7576,f,482.75,8,6,131.6,203.94,147.21,28
c_7577,m,494.35,10,25,8.99,188.1,297.26,29
c_7578,m,784.08,8,22,33.3,53.6,697.18,26
c_7579,m,841.85,28,0,492.99,348.86,0.0,44
c_758,f,548.49,9,8,93.57,117.18,337.74,27
c_7580,f,145.09,2,59,0.0,66.1,78.99,22
c_7581,f,142.32,3,12,0.0,23.37,118.95,24
c_7582,f,1209.18,12,24,15.99,161.16,1032.03,22
c_7583,m,112.83,1,125,89.47,23.36,0.0,37
c_7584,f,13.59,1,0,13.59,0.0,0.0,61
c_7585,m,307.41,2,20,9.45,24.98,272.98,27
c_7586,f,423.19,14,6,200.25,222.94,0.0,45
c_7587,f,857.31,34,6,249.39,565.44,42.48,85
c_7588,f,405.85,9,7,115.35,187.6,102.9,17
c_7589,f,118.98,1,133,0.0,0.0,118.98,21
c_759,f,699.21,37,6,308.02,391.19,0.0,58
c_7590,f,70.8,3,89,12.73,58.07,0.0,68
c_7591,m,438.5,9,5,131.84,306.66,0.0,45
c_7592,m,376.27,6,11,87.99,180.15,108.13,53
c_7593,f,188.84,2,128,0.0,57.6,131.24,28
c_7594,m,113.85,2,120,0.0,56.81,57.04,19
c_7595,m,102.83,8,8,43.15,59.68,0.0,67
c_7596,m,447.19,7,24,41.62,47.75,357.82,28
c_7597,f,75.55,6,8,17.78,57.77,0.0,57
c_7598,m,391.52,22,16,58.32,333.2,0.0,66
c_7599,m,166.1,4,1,53.61,112.49,0.0,50
c_76,m,646.77,23,4,493.61,153.16,0.0,42
c_760,m,1996.64,65,3,1184.21,715.69,96.74,41
c_7600,f,512.42,10,16,234.0,278.42,0.0,64
c_7601,f,1163.71,39,7,625.51,538.2,0.0,44
c_7602,m,290.86,10,20,11.41,279.45,0.0,67
c_7603,m,533.1,15,0,126.27,351.04,55.79,68
c_7604,m,184.54,5,166,0.0,40.69,143.85,25
c_7605,m,927.47,29,6,680.86,246.61,0.0,30
c_7606,m,347.78,20,22,109.83,237.95,0.0,51
c_7607,m,204.53,9,48,56.43,148.1,0.0,55
c_7608,m,494.33,25,6,155.82,338.51,0.0,70
c_7609,m,956.41,11,25,38.86,137.51,780.04,29
c_761,f,623.99,11,1,109.68,165.77,348.54,22
c_7610,m,394.65,5,38,33.68,32.98,327.99,27
c_7611,m,145.75,3,42,78.69,67.06,0.0,62
c_7612,m,204.93,6,103,128.09,76.84,0.0,32
c_7613,f,694.33,10,87,10.81,81.3,602.22,28
c_7614,m,87.59,3,1,17.56,70.03,0.0,26
c_7615,f,438.97,7,50,230.55,151.38,57.04,35
c_7616,m,332.89,3,92,38.72,43.2,250.97,28
c_7617,m,279.73,4,88,24.55,62.58,192.6,17
c_7618,m,749.1,38,1,225.58,523.52,0.0,54
c_7619,f,585.95,8,27,0.0,104.07,481.88,17
c_762,m,79.63,3,168,0.0,32.64,46.99,17
c_7620,f,179.45,6,7,51.66,127.79,0.0,87
c_7621,m,150.18,9,54,42.95,107.23,0.0,64
c_7622,f,62.96,3,19,46.97,15.99,0.0,56
c_7623,f,278.07,9,19,165.47,112.6,0.0,48
c_7624,m,838.28,11,33,17.15,146.79,674.34,20
c_7625,m,301.06,10,5,159.24,141.82,0.0,34
c_7626,f,32.59,1,15,0.0,32.59,0.0,23
c_7627,f,636.63,19,11,478.68,157.95,0.0,48
c_7628,m,330.95,8,15,95.59,235.36,0.0,60
c_7629,f,289.37,7,16,93.01,196.36,0.0,21
c_763,m,452.18,15,5,239.01,213.17,0.0,38
c_7630,f,643.74,32,1,219.67,424.07,0.0,71
c_7631,f,617.04,9,26,10.98,147.2,458.86,27
c_7632,f,1052.92,35,1,599.21,453.71,0.0,46
c_7633,m,707.33,10,18,0.0,61.47,645.86,19
c_7634,m,453.44,22,0,282.66,170.78,0.0,41
